H,1,24-021623,23012025,,00000000,,1,,23012025,SELF,,23012025,07-DELHI,0,0,,0,,,,,,,,,S,,BXAJ,,YEELO HOMOEOPATHY,8478019973,,N 0.00 0.00 0 0.00 0   0.00#  0.00R0:0:0          YY1T  69130.72NAN  115580.00#N  0Y  45637.28 1NNMZ 114768.00      0.00      0.00      0.00N     0.00      0.00      0.00,ZYNYNGAYLN1N1INN1M,M ,2,SHOP.NO.03 BERKA ROAD DHUNELA SOHNA GURUGARM,,,0,0,,                    ,,,,,,,,,<MARGERP FORMAT>
T,007,SBL,003075,,SBL TT. LECITHINUM 3X 25 GMS,,,180.00,01062029,,,5,0,180,,180,,0,,4,0,58,431.99,4.76,288.01,14.4,0,0,G,,                    ,,,,,,MARG1022190,30049014,SBL TT. LECITHINUM 3X 25 GMS,,0,0,0,0,,            E MY N #     180.00M1        0ALN,,,,
T,007,SBL,006145,,SBL TT. LECITHINUM 6X 25GM,,,175.00,01042028,,,5,0,175,,175,,0,,3,0,58,315,4.76,210,10.5,0,0,G,,                    ,,,,,,MARG1042798,30049014,SBL TT. LECITHINUM 6X 25GM,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,006145,,SBL TT. LECITHINUM 6X 25GM,,,175.00,01042028,,,5,0,165,,175,,0,,2,0,58,198,4.76,132,6.6,0,0,G,,                    ,,,,,,MARG1042798,30049014,SBL TT. LECITHINUM 6X 25GM,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,006146,,SBL TT. LITHIUM CARB 3X 25GM,,,175.00,01082028,,,5,0,175,,175,,0,,2,0,58,210,4.76,140,7,0,0,G,,                    ,,,,,,MARG1042799,30049014,SBL TT. LITHIUM CARB 3X 25GM,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,006146,,SBL TT. LITHIUM CARB 3X 25GM,,,175.00,01082028,,,5,0,150,,175,,0,,2,0,58,180,4.76,120,6,0,0,G,,                    ,,,,,,MARG1042799,30049014,SBL TT. LITHIUM CARB 3X 25GM,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,006146,,SBL TT. LITHIUM CARB 3X 25GM,,,175.00,01082028,,,5,0,165,,175,,0,,1,0,58,99,4.76,66,3.3,0,0,G,,                    ,,,,,,MARG1042799,30049014,SBL TT. LITHIUM CARB 3X 25GM,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003076,,SBL TT. MERC.IOD.FLAV. 3X 25 GMS,,,JT230449,00000000,,,5,0,175,,175,,0,,3,0,58,315,4.76,210,10.5,0,0,G,,                    ,,,,,,MARG1022191,30049014,SBL TT. MERC.IOD.FLAV. 3X 25 G,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003076,,SBL TT. MERC.IOD.FLAV. 3X 25 GMS,,,JT230449,00000000,,,5,0,150,,175,,0,,2,0,58,180,4.76,120,6,0,0,G,,                    ,,,,,,MARG1022191,30049014,SBL TT. MERC.IOD.FLAV. 3X 25 G,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003076,,SBL TT. MERC.IOD.FLAV. 3X 25 GMS,,,JT230449,00000000,,,5,0,150,,175,,0,,1,0,58,90,4.76,60,3,0,0,G,,                    ,,,,,,MARG1022191,30049014,SBL TT. MERC.IOD.FLAV. 3X 25 G,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003077,,SBL TT. MERC.IOD.RUB. 3X 25 GMS,,,175.00,01052028,,,5,0,175,,175,,0,,2,0,58,210,4.76,140,7,0,0,G,,                    ,,,,,,MARG1022192,30049014,SBL TT. MERC.IOD.RUB. 3X 25 GM,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003077,,SBL TT. MERC.IOD.RUB. 3X 25 GMS,,,175.00,01052028,,,5,0,180,,175,,0,,4,0,58,431.99,4.76,288.01,14.4,0,0,G,,                    ,,,,,,MARG1022192,30049014,SBL TT. MERC.IOD.RUB. 3X 25 GM,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,006147,,SBL TT. NAPHTHALINUN 3X 25GM,,,165.00,01042027,,,5,0,165,,165,,0,,6,0,58,593.99,4.76,396.01,19.8,0,0,G,,                    ,,,,,,MARG1042801,30049014,SBL TT. NAPHTHALINUN 3X 25GM,,0,0,0,0,,            E MY N #     165.00M1        0ALN,,,,
T,007,SBL,003078,,SBL TT. OLEUM JEC. 3X 25 GMS,,,,00000000,,,5,0,165,,175,,0,,4,0,58,395.99,4.76,264.01,13.2,0,0,G,,                    ,,,,,,MARG1022193,30049014,SBL TT. OLEUM JEC. 3X 25 GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003078,,SBL TT. OLEUM JEC. 3X 25 GMS,,,175,01022029,,,5,0,175,,175,,0,,6,0,58,629.99,4.76,420.01,21,0,0,G,,                    ,,,,,,MARG1022193,30049014,SBL TT. OLEUM JEC. 3X 25 GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,003079,,SBL TT. PEPSINUM 3X 25 GMS,,,175,00000000,,,5,0,175,,175,,0,,5,0,58,524.99,4.76,350.01,17.5,0,0,G,,                    ,,,,,,MARG1022194,30049014,SBL TT. PEPSINUM 3X 25 GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,002987,,SBL TT. RAUIWOLFIA 1X 25 GMS,,,175,00000000,,,5,0,175,,175,,0,,6,0,58,629.99,4.76,420.01,21,0,0,G,,                    ,,,,,,MARG1022157,30049014,SBL TT. RAUIWOLFIA 1X 25 GMS,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,006118,,SBL TT. SELENIUM 3X 25GM,,,175.00,00000000,,,5,0,175,,175,,0,,6,0,58,629.99,4.76,420.01,21,0,0,G,,                    ,,,,,,MARG1042743,30049014,SBL TT. SELENIUM 3X 25GM,,0,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,002988,,SBL TT. SYZYGIUM 1X 25 GMS,,,JT240110,01012029,,,5,0,165,,165,,0,,6,0,58,593.99,4.76,396.01,19.8,0,0,G,,                    ,,,,,,MARG1022158,30049014,SBL TT. SYZYGIUM 1X 25 GMS,,0,0,0,0,,            E MY N #     165.00M1        0ALN,,,,
T,007,SBL,003000,,SBL TT. THYROIDINUM 6X 25 GMS,,,180,00000000,,,5,0,180,,180,,0,,6,0,58,647.99,4.76,432.01,21.6,0,0,G,,                    ,,,,,,MARG1022170,30049014,SBL TT. THYROIDINUM 6X 25 GMS,,0,0,0,0,,            E MY N #     180.00M1        0ALN,,,,
T,007,SBL,003081,,SBL TT. THIOSMINUM  3X 25 GMS,,,180.00,01072029,,,5,0,180,,180,,0,,4,0,58,431.99,4.76,288.01,14.4,0,0,G,,                    ,,,,,,MARG1022196,30049014,SBL TT. THIOSMINUM  3X 25 GMS,,0,0,0,0,,            E MY N #     180.00M1        0ALN,,,,
T,007,SBL,003081,,SBL TT. THIOSMINUM  3X 25 GMS,,,180.00,01072029,,,5,0,180,,180,,0,,2,0,58,216,4.76,144,7.2,0,0,G,,                    ,,,,,,MARG1022196,30049014,SBL TT. THIOSMINUM  3X 25 GMS,,0,0,0,0,,            E MY N #     180.00M1        0ALN,,,,
T,007,SBL,003082,,SBL TT. THYROIDINUM 3X 25 GMS,,,180.00,01042029,,,5,0,180,,180,,0,,12,0,58,1295.98,4.76,864.02,43.2,0,0,G,,                    ,,,,,,MARG1022197,30049014,SBL TT. THYROIDINUM 3X 25 GMS,,0,0,0,0,,            E MY N #     180.00M1        0ALN,,,,
T,007,SBL,003084,,SBL TT. TITANIUM 3X 25 GMS,,,JT240360,01032029,,,5,0,180,,180,,0,,6,0,58,647.99,4.76,432.01,21.6,0,0,G,,                    ,,,,,,MARG1022199,30049014,SBL TT. TITANIUM 3X 25 GMS,,0,0,0,0,,            E MY N #     180.00M1        0ALN,,,,
F,48475,69130.72,0,0,0,0,,0,2837.36,
