H,1,24-022462,10022025,,00000000,,1,,10022025,SELF,,10022025,35-ANDAMAN AND,0,0,,0,,,,,,,,,S,,BXAJ,,YEELO HOMOEOPATHY,8478019973,,N 0.00 0.00 0 0.00 0   0.00#  0.00R0:0:0          YY1T  62893.68CAN  113995.00#Y  0Y  42751.32 1N MZ 105645.00      0.00      0.00      0.00N     0.00      0.00      0.00,ZYNYNGAYLN1N1INN1M,M ,2,SHOP.NO.03 BERKA ROAD DHUNELA SOHNA GURUGARM,,,0,0,,                    ,,,,,,,,,<MARGERP FORMAT>
T,007,SBL,A00021,,HEPAR SULPH 200 30ML,,,C,00000000,,,5,0,115,,120,,0,,5,0,60,355.95,4.76,219.05,10.95,0,0,G,,                    ,,,,,,MARG1043299,30049014,HEPAR SULPH 200 30ML,,0,0,0,0,,            E MY N #     120.00M1        0ALN,,,,
T,007,SBL,302961,,HYDRASTIS CAN Q 100ML,,,30/14-15,01032029,,,5,0,955,,955,,0,,1,0,55,545.71,4.76,409.29,20.46,0,0,G,,                    ,,,,,,MARG1053185,30039014,HYDRASTIS CAN Q 100ML,,0,0,0,0,,            E MY N #     955.00M1        0ALN,,,,
T,007,SBL,302961,,HYDRASTIS CAN Q 100ML,,,30/14-15,01032029,,,5,0,885,,955,,0,,5,0,55,2528.53,4.76,1896.47,94.82,0,0,G,,                    ,,,,,,MARG1053185,30039014,HYDRASTIS CAN Q 100ML,,0,0,0,0,,            E MY N #     955.00M1        0ALN,,,,
T,007,SBL,A01250,,HYDROCOTYLE ASIA 30 100ML SBL,,,53/6,00000000,,,5,0,143,,200,,0,,5,0,60,442.61,4.76,272.39,13.62,0,0,G,,                    ,,,,,,MARG1047418,30039014,HYDROCOTYLE ASIA 30 100ML SBL,,0,0,0,0,,            E MY N #     200.00M1        0ALN,,,,
T,007,SBL,004895,,HYDROPHOBINUM 30 100ML SBL,,,72/42,00000000,,,5,0,170,,0,,0,,1,0,60,105.24,4.76,64.76,3.24,0,0,G,,                    ,,,,,,MARG1057334,30039014,HYDROPHOBINUM 30 100ML SBL,,0,0,0,0,,            E MY N #       0.00M1        0ALN,,,,
T,007,SBL,A00018,,HYPERICUM PER 200 30ML,,,C,00000000,,,5,0,120,,120,,0,,5,0,60,371.42,4.76,228.58,11.43,0,0,G,,                    ,,,,,,MARG1043293,30039014,HYPERICUM PER 200 30ML,,0,0,0,0,,            E MY N #     120.00M1        0ALN,,,,
T,007,SBL,A01372,,HYPERICUM PER 30 30ML SBL,,,C,00000000,,,5,0,100,,100,,0,,5,0,60,309.52,4.76,190.48,9.52,0,0,G,,                    ,,,,,,MARG1049706,30039014,HYPERICUM PER 30 30ML SBL,,0,0,0,0,,            E MY N #     100.00M1        0ALN,,,,
T,007,SBL,0020418,,IGNATIA AMARA 200 30 ml,,,C,00000000,,,5,0,115,,115,,0,,5,0,60,355.95,4.76,219.05,10.95,0,0,G,,                    ,,,,,,MARG1888,30039014,IGNATIA AMARA 200 30 ml,,0,0,0,0,,            E MY N #     115.00M1        0ALN,,,,
T,007,SBL,303563,,IGNATIA AMA 1M 30ML SBL,,,40/22,00000000,,,5,0,150,,150,,0,,2,0,60,185.71,4.76,114.29,5.71,0,0,G,,                    ,,,,,,MARG1054506,30039014,IGNATIA AMA 1M 30ML SBL,,0,0,0,0,,            E MY N #     150.00M1        0ALN,,,,
T,007,SBL,303972,,IGNATIA AMA 30 30ML SBL,,,C,00000000,,,5,0,100,,100,,0,,5,0,60,309.52,4.76,190.48,9.52,0,0,G,,                    ,,,,,,MARG1055363,30039014,IGNATIA AMA 30 30ML SBL,,0,0,0,0,,            E MY N #     100.00M1        0ALN,,,,
T,007,SBL,0020445,,IPECACUANHA 200 30 ml SBL,,,C,00000000,,,5,0,115,,115,,0,,5,0,60,355.95,4.76,219.05,10.95,0,0,G,,                    ,,,,,,MARG1915,30039014,IPECACUANHA 200 30 ml SBL,,0,0,0,0,,            E MY N #     115.00M1        0ALN,,,,
T,007,SBL,A01799,,IPECACUANHA 30 30ML SBL,,,C,00000000,,,5,0,100,,100,,0,,5,0,60,309.52,4.76,190.48,9.52,0,0,G,,                    ,,,,,,MARG1050583,30039014,IPECACUANHA 30 30ML SBL,,0,0,0,0,,            E MY N #     100.00M1        0ALN,,,,
T,007,SBL,016004,,IPECACUANHA Q 100 ML SBL,,,71/33,01012027,,,5,0,750,,0,,0,,1,0,55,428.57,4.76,321.43,16.07,0,0,G,,                    ,,,,,,MARG1059679,30039014,IPECACUANHA Q 100 ML SBL,,0,0,0,0,,            E MY N #       0.00M1        0ALN,,,,
T,007,SBL, A01192,,JABORANDI Q 100 ML SBL,,,44/ 14/22,01082029,,,5,0,345,,345,,0,,3,0,55,591.42,4.76,443.58,22.18,0,0,G,,                    ,,,,,,MARG1049325,30039014,JABORANDI Q 100 ML SBL,,0,0,0,0,,            E MY N #     345.00M1        0ALN,,,,
T,007,SBL,004217,,JUSTICIA ADH Q 100ML SBL,,,44/25,00000000,,,5,0,205,,205,,0,,3,0,55,351.42,4.76,263.58,13.18,0,0,G,,                    ,,,,,,MARG1055895,30039014,JUSTICIA ADH Q 100ML SBL,,0,0,0,0,,            E MY N #     205.00M1        0ALN,,,,
T,007,SBL,A00011,,KALI BICH 30 30ML,,,C,00000000,,,5,0,100,,105,,0,,5,0,60,309.52,4.76,190.48,9.52,0,0,G,,                    ,,,,,,MARG1043277,30049014,KALI BICH 30 30ML,,0,0,0,0,,            E MY N #     105.00M1        0ALN,,,,
T,007,SBL,A01809,,KALI BICH 200 30ML SBL,,,C,00000000,,,5,0,115,,115,,0,,5,0,60,355.95,4.76,219.05,10.95,0,0,G,,                    ,,,,,,MARG1050604,30039014,KALI BICH 200 30ML SBL,,0,0,0,0,,            E MY N #     115.00M1        0ALN,,,,
T,007,SBL,304185,,KALI CARB 30 30ML SBL,,,C,00000000,,,5,0,100,,100,,0,,5,0,60,309.52,4.76,190.48,9.52,0,0,G,,                    ,,,,,,MARG1055827,30039014,KALI CARB 30 30ML SBL,,0,0,0,0,,            E MY N #     100.00M1        0ALN,,,,
T,007,SBL,ZZZ000335,,KALI CARB 200 30 ML SBL,,,C,00000000,,,5,0,115,,115,,0,,2,0,60,142.38,4.76,87.62,4.38,0,0,G,,                    ,,,,,,MARG1104682,30039014,KALI CARB 200 30 ML SBL,,0,0,0,0,,            E MY N #     115.00M1        0ALN,,,,
T,007,SBL,0007214,,KALI PHOS 30 30ML SBL,,,C,00000000,,,5,0,100,,100,,0,,5,0,60,309.52,4.76,190.48,9.52,0,0,G,,                    ,,,,,,MARG16194,30039014,KALI PHOS 30 30ML SBL,,36.54,0,0,0,,            E MY N #     100.00M1        0ALN,,,,
T,007,SBL,0007232,,KALI PHOS 200 30ML,,,C,00000000,,,5,0,120,,120,,0,,5,0,60,371.42,4.76,228.58,11.43,0,0,G,,                    ,,,,,,MARG16267,30049014,KALI PHOS 200 30ML,,38.46,0,0,0,,            E MY N #     120.00M1        0ALN,,,,
T,007,SBL,303067,,LACHESIS 1M 30ML,,,43/N/26,00000000,,,5,0,150,,150,,0,,2,0,60,185.71,4.76,114.29,5.71,0,0,G,,                    ,,,,,,MARG1053414,30039014,LACHESIS 1M 30ML,,0,0,0,0,,            E MY N #     150.00M1        0ALN,,,,
T,007,SBL,A01701,,LACHESIS 200 30ML SBL,,,C,00000000,,,5,0,115,,115,,0,,5,0,60,355.95,4.76,219.05,10.95,0,0,G,,                    ,,,,,,MARG1050382,30039014,LACHESIS 200 30ML SBL,,115,0,0,0,,            E MY N #     115.00M1        0ALN,,,,
T,007,SBL,0007286,,LACHESIS 30 30ml SBL,,,C,00000000,,,5,0,100,,100,,0,,5,0,60,309.52,4.76,190.48,9.52,0,0,G,,                    ,,,,,,MARG16396,30039014,LACHESIS 30 30ml SBL,,36.54,0,0,0,,            E MY N #     100.00M1        0ALN,,,,
T,007,SBL,001944,,LATHYRUS SAT 30 100ML SBL,,,52/19,00000000,,,5,0,190,,0,,0,,2,0,60,235.24,4.76,144.76,7.24,0,0,G,,                    ,,,,,,MARG1050883,30039014,LATHYRUS SAT 30 100ML SBL,,0,0,0,0,,            E MY N #       0.00M1        0ALN,,,,
T,007,SBL,0007249,,LYCOPODIUM CLA 200 30ml SBL,,,C,00000000,,,5,0,120,,120,,0,,5,0,60,371.42,4.76,228.58,11.43,0,0,G,,                    ,,,,,,MARG16298,30049014,LYCOPODIUM CLA 200 30ml SBL,,40.2,0,0,0,,            E MY N #     120.00M1        0ALN,,,,
T,007,SBL,A01360,,LYCOPODIUM CLA 1M 30ML SBL,,,40/31-32,00000000,,,5,0,150,,150,,0,,2,0,60,185.71,4.76,114.29,5.71,0,0,G,,                    ,,,,,,MARG1049682,30039014,LYCOPODIUM CLA 1M 30ML SBL,,150,0,0,0,,            E MY N #     150.00M1        0ALN,,,,
T,007,SBL,004629,,LYCOPODIUM CLA 30 30ML SBL,,,C,00000000,,,5,0,105,,105,,0,,5,0,60,325,4.76,200,10,0,0,G,,                    ,,,,,,MARG1056763,30039014,LYCOPODIUM CLA 30 30ML SBL,,0,0,0,0,,            E MY N #     105.00M1        0ALN,,,,
T,007,SBL,002179,,MAGNESIA CARB 30 100ML SBL,,,88/52,00000000,,,5,0,180,,0,,0,,2,0,60,222.85,4.76,137.15,6.86,0,0,G,,                    ,,,,,,MARG1051367,30039014,MAGNESIA CARB 30 100ML SBL,,0,0,0,0,,            E MY N #       0.00M1        0ALN,,,,
T,007,SBL,0007288,,MERC SOL 200 30ml SBL,,,C,00000000,,,5,0,115,,115,,0,,5,0,60,355.95,4.76,219.05,10.95,0,0,G,,                    ,,,,,,MARG16398,30039014,MERC SOL 200 30ml SBL,,95,0,0,0,,            E MY N #     115.00M1        0ALN,,,,
T,007,SBL,0007179,,MERC.SOL 30 30ml,,,C,00000000,,,5,0,105,,100,,0,,5,0,60,325,4.76,200,10,0,0,G,,                    ,,,,,,MARG15994,30049014,MERC.SOL 30 30ml,,105,0,0,0,,            E MY N #     100.00M1        0ALN,,,,
T,007,SBL,A00022,,NAT MUR 200 30ML,,,C,00000000,,,5,0,115,,115,,0,,5,0,60,355.95,4.76,219.05,10.95,0,0,G,,                    ,,,,,,MARG1043301,30049014,NAT MUR 200 30ML,,0,0,0,0,,            E MY N #     115.00M1        0ALN,,,,
T,007,SBL,A01491,,NATRUM MUR 30 30ML SBL,,,C,00000000,,,5,0,105,,105,,0,,5,0,60,325,4.76,200,10,0,0,G,,                    ,,,,,,MARG1049954,30039014,NATRUM MUR 30 30ML SBL,,0,0,0,0,,            E MY N #     105.00M1        0ALN,,,,
T,007,SBL,A01645,,NATRUM MUR 1M 30ML SBL,,,39/N/31,00000000,,,5,0,150,,150,,0,,2,0,60,185.71,4.76,114.29,5.71,0,0,G,,                    ,,,,,,MARG1050267,30039014,NATRUM MUR 1M 30ML SBL,,150,0,0,0,,            E MY N #     150.00M1        0ALN,,,,
T,007,SBL, 002505,,NUX VOM 200 30 ML,,,C,00000000,,,5,0,120,,120,,0,,5,0,60,371.42,4.76,228.58,11.43,0,0,G,,                    ,,,,,,MARG1073698,30049014,NUX VOM 200 30 ML,,120,120,0,0,,            E MY N #     120.00M1        0ALN,,,,
T,007,SBL,0031083,,NUX.VOM 1M 30ml,,,43/N/34,00000000,,,5,0,150,,150,,0,,2,0,60,185.71,4.76,114.29,5.71,0,0,G,,                    ,,,,,,MARG16138,30049014,NUX.VOM 1M 30ml,,57.7,0,0,0,,            E MY N #     150.00M1        0ALN,,,,
T,007,SBL,0007283,,NUX.VOM 30 30ml,,,C,00000000,,,5,0,105,,105,,0,,5,0,60,325,4.76,200,10,0,0,G,,                    ,,,,,,MARG16393,30049014,NUX.VOM 30 30ml,,100,0,0,0,,            E MY N #     105.00M1        0ALN,,,,
T,007,SBL,302866,,PASSIFLORA IN Q 100ML,,,49/36,00000000,,,5,0,295,,295,,0,,2,0,55,337.14,4.76,252.86,12.64,0,0,G,,                    ,,,,,,MARG1052939,30039014,PASSIFLORA IN Q 100ML,,0,0,0,0,,            E MY N #     295.00M1        0ALN,,,,
T,007,SBL,302866,,PASSIFLORA IN Q 100ML,,,49/36,00000000,,,5,0,295,,295,,0,,3,0,55,505.71,4.76,379.29,18.96,0,0,G,,                    ,,,,,,MARG1052939,30039014,PASSIFLORA IN Q 100ML,,0,0,0,0,,            E MY N #     295.00M1        0ALN,,,,
T,007,SBL,0007442,,PHOSPHORUS 30 30ml,,,C,00000000,,,5,0,100,,100,,0,,5,0,60,309.52,4.76,190.48,9.52,0,0,G,,                    ,,,,,,MARG16945,30049014,PHOSPHORUS 30 30ml,,0,0,0,0,,            E MY N #     100.00M1        0ALN,,,,
T,007,SBL,0007443,,PHOSPHORUS 200 30ml,,,C,00000000,,,5,0,115,,120,,0,,5,0,60,355.95,4.76,219.05,10.95,0,0,G,,                    ,,,,,,MARG16946,30049014,PHOSPHORUS 200 30ml,,38.46,0,0,0,,            E MY N #     120.00M1        0ALN,,,,
T,007,SBL,002372,,PHOSPHORUS 1M 30 ML SBL,,,40/23,00000000,,,5,0,150,,150,,0,,2,0,60,185.71,4.76,114.29,5.71,0,0,G,,                    ,,,,,,MARG1051763,30039014,PHOSPHORUS 1M 30 ML SBL,,0,0,0,0,,            E MY N #     150.00M1        0ALN,,,,
T,001,MEDISYNTH CH PVT.LTD,0001056,,PILEN DROPS 30ML,,,175,00000000,,,12,0,175,,175,,0,,5,0,54,515.61,10.71,359.39,43.13,0,0,G,,                    ,,,,,,MARG55,30049014,PILEN DROPS 30ML,,57.7,0,0,0,,            E MY N #     175.00M1        0ALN,,,,
T,007,SBL,A00840,,PODOPHYLLUM 30 100 ML SBL,,,44/22,00000000,,,5,0,200,,200,,0,,2,0,60,247.62,4.76,152.38,7.62,0,0,G,,                    ,,,,,,MARG1048589,30039014,PODOPHYLLUM 30 100 ML SBL,,0,0,0,0,,            E MY N #     200.00M1        0ALN,,,,
T,007,SBL,A00075,,PULSATILLA NIG 200 30ML,,,C,00000000,,,5,0,105,,105,,0,,5,0,60,325,4.76,200,10,0,0,G,,                    ,,,,,,MARG1043406,30049014,PULSATILLA NIG 200 30ML,,0,0,0,0,,            E MY N #     105.00M1        0ALN,,,,
T,007,SBL,A01720,,PULSATILLA NIG 1M 30ML SBL,,,43/N/33/36,00000000,,,5,0,150,,150,,0,,2,0,60,185.71,4.76,114.29,5.71,0,0,G,,                    ,,,,,,MARG1050421,30039014,PULSATILLA NIG 1M 30ML SBL,,0,0,0,0,,            E MY N #     150.00M1        0ALN,,,,
T,007,SBL,A01810,,PULSATILLA NIG 30 30ML SBL,,,C,00000000,,,5,0,105,,105,,0,,5,0,60,325,4.76,200,10,0,0,G,,                    ,,,,,,MARG1050606,30039014,PULSATILLA NIG 30 30ML SBL,,0,0,0,0,,            E MY N #     105.00M1        0ALN,,,,
T,007,SBL,0007446,,RHUS TOX 1M 30ML,,,43/N/37,00000000,,,5,0,150,,150,,0,,2,0,60,185.71,4.76,114.29,5.71,0,0,G,,                    ,,,,,,MARG16953,30049014,RHUS TOX 1M 30ML,,60.6,0,0,0,,            E MY N #     150.00M1        0ALN,,,,
T,007,SBL,0007198,,RHUS TOX 200 30ML SBL,,,C,00000000,,,5,0,120,,120,,0,,5,0,60,371.42,4.76,228.58,11.43,0,0,G,,                    ,,,,,,MARG16100,30049014,RHUS TOX 200 30ML SBL,,120,120,0,0,,            E MY N #     120.00M1        0ALN,,,,
T,007,SBL,0007251,,RHUS TOX 30 30ml SBL,,,C,00000000,,,5,0,105,,105,,0,,5,0,60,325,4.76,200,10,0,0,G,,                    ,,,,,,MARG16300,30049014,RHUS TOX 30 30ml SBL,,39.45,0,0,0,,            E MY N #     105.00M1        0ALN,,,,
T,007,SBL,002365,,RUTA GRA 200 30ML SBL,,,C,00000000,,,5,0,120,,120,,0,,5,0,60,371.42,4.76,228.58,11.43,0,0,G,,                    ,,,,,,MARG1073397,30039014,RUTA GRA 200 30ML SBL,,0,0,0,0,,            E MY N #     120.00M1        0ALN,,,,
T,007,SBL,A01771,,RUTA GRA 30 30ML SBL,,,C,00000000,,,5,0,105,,105,,0,,5,0,60,325,4.76,200,10,0,0,G,,                    ,,,,,,MARG1050526,30039014,RUTA GRA 30 30ML SBL,,0,0,0,0,,            E MY N #     105.00M1        0ALN,,,,
T,007,SBL,0007130,,SABAL SERR Q 100ml,,,40/30-34,01072029,,,5,0,472,,685,,0,,5,0,55,1348.55,4.76,1011.45,50.57,0,0,G,,                    ,,,,,,MARG15723,30049014,SABAL SERR Q 100ml,,200,0,0,0,,            E MY N #     685.00M1        0ALN,,,,
T,007,SBL,0007130,,SABAL SERR Q 100ml,,,40/30-34,01072029,,,5,0,685,,685,,0,,3,0,55,1174.27,4.76,880.73,44.04,0,0,G,,                    ,,,,,,MARG15723,30049014,SABAL SERR Q 100ml,,200,0,0,0,,            E MY N #     685.00M1        0ALN,,,,
T,007,SBL,0029393,,SABINA 30 100 ml  SBL,,,72\9,00000000,,,5,0,200,,200,,0,,3,0,60,371.42,4.76,228.58,11.43,0,0,G,,                    ,,,,,,MARG12453,30049014,SABINA 30 100 ml  SBL,,0,0,0,0,,            E MY N #     200.00M1        0ALN,,,,
T,007,SBL,0029446,,SARSAPARILLA 30 100 ml SBL,,,72\9,00000000,,,5,0,200,,200,,0,,3,0,60,371.42,4.76,228.58,11.43,0,0,G,,                    ,,,,,,MARG12580,30049014,SARSAPARILLA 30 100 ml SBL,,0,0,0,0,,            E MY N #     200.00M1        0ALN,,,,
T,007,SBL,0007361,,SBL DIL.30ML 6 TO 30,,,100,00000000,,,5,0,100,,100,,0,,2,0,60,123.81,4.76,76.19,3.81,0,0,G,,                    ,,,,,,MARG16665,30049014,SBL DIL.30ML 6 TO 30,,39.45,85,0,0,,            E MY N #     100.00M1        0ALN,,,,
T,007,SBL,0007361,,SBL DIL.30ML 6 TO 30,,,105.00,00000000,,,5,0,105,,105,,0,,2,0,60,130,4.76,80,4,0,0,G,,                    ,,,,,,MARG16665,30049014,SBL DIL.30ML 6 TO 30,,39.45,85,0,0,,            E MY N #     105.00M1        0ALN,,,,
T,007,SBL,0007408,,SBL DIL.30ML 1M,,,150.00,00000000,,,5,0,150,,150,,0,,2,0,60,185.71,4.76,114.29,5.71,0,0,G,,                    ,,,,,,MARG16821,30049014,SBL DIL.30ML 1M,,95,135,0,0,,            E MY N #     150.00M1        0ALN,,,,
T,007,SBL,002829,,SBL DROP NO-04 BLOOD PRESSURE 30ML,,,,00000000,,,12,0,185,,185,,0,,2,0,58,231.24,10.71,138.76,16.65,0,0,G,,                    ,,,,,,MARG1021873,30049014,SBL DROP NO-04 BLOOD PRESSURE,,0,0,0,0,,            E MY N #     185.00M1        0ALN,,,,
T,007,SBL,002831,,SBL DROP NO-06 JOINT PAIN 30ML,,,185,01092028,,,12,0,185,,185,,0,,2,0,58,231.24,10.71,138.76,16.65,0,0,G,,                    ,,,,,,MARG1021876,30049014,SBL DROP NO-06 JOINT PAIN 30ML,,0,0,0,0,,            E MY N #     185.00M1        0ALN,,,,
T,007,SBL,0007021,,SBL P.ALFALFA MALT   250 GM,,,SL230368,01112028,,,12,0,230,,230,,0,,5,0,58,718.73,10.71,431.27,51.75,0,0,G,,                    ,,,,,,MARG14071,30049014,SBL P.ALFALFA MALT   250 GM,,120.2,0,0,0,,            E MY N #     230.00M1        0ALN,,,,
T,007,SBL,0007022,,SBL P.ALFALFA MALT   450 GM,,,355.00,01112028,,,12,0,355,,355,,0,,5,0,58,1109.34,10.71,665.66,79.88,0,0,G,,                    ,,,,,,MARG14072,30049014,SBL P.ALFALFA MALT   450 GM,,235,0,0,0,,            E MY N #     355.00M1        0ALN,,,,
T,007,SBL,0007144,,SBL.MT.100ML Q,,,1120.00,00000000,,,5,0,224,,224,,0,,5,0,55,639.99,4.76,480.01,24,0,0,G,,                    ,,,,,,MARG15801,30049014,SBL.MT.100ML Q,,0,0,0,0,,            E MY N #     224.00M1        0ALN,,,,
T,007,SBL,0007144,,SBL.MT.100ML Q,,,195,00000000,,,5,0,195,,195,,0,,2,0,55,222.85,4.76,167.15,8.36,0,0,G,,                    ,,,,,,MARG15801,30049014,SBL.MT.100ML Q,,0,0,0,0,,            E MY N #     195.00M1        0ALN,,,,
T,007,SBL,A01784,,SEPIA 1M 30ML SBL,,,43/N/36,00000000,,,5,0,150,,150,,0,,2,0,60,185.71,4.76,114.29,5.71,0,0,G,,                    ,,,,,,MARG1050552,30039014,SEPIA 1M 30ML SBL,,0,0,0,0,,            E MY N #     150.00M1        0ALN,,,,
T,007,SBL,0007416,,SEPIA 200 30ml SBL,,,C,00000000,,,5,0,115,,115,,0,,5,0,60,355.95,4.76,219.05,10.95,0,0,G,,                    ,,,,,,MARG16838,30039014,SEPIA 200 30ml SBL,,95,0,0,0,,            E MY N #     115.00M1        0ALN,,,,
T,007,SBL,ZZZ000318,,SEPIA 30 30 ML SBL,,,C,00000000,,,5,0,100,,100,,0,,5,0,60,309.52,4.76,190.48,9.52,0,0,G,,                    ,,,,,,MARG1104645,30049014,SEPIA 30 30 ML SBL,,100,0,0,0,,            E MY N #     100.00M1        0ALN,,,,
T,007,SBL, A01307,,SILICEA 1M 30ML SBL,,,40/30,00000000,,,5,0,140,,150,,0,,1,0,60,86.67,4.76,53.33,2.67,0,0,G,,                    ,,,,,,MARG1049565,30039014,SILICEA 1M 30ML SBL,,0,0,0,0,,            E MY N #     150.00M1        0ALN,,,,
T,007,SBL,0007123,,SILICEA 200 30ML SBL,,,C,00000000,,,5,0,120,,120,,0,,5,0,60,371.42,4.76,228.58,11.43,0,0,G,,                    ,,,,,,MARG15628,30039014,SILICEA 200 30ML SBL,,41.35,0,0,0,,            E MY N #     120.00M1        0ALN,,,,
T,007,SBL,0007466,,SILICEA 30 30ML,,,C,00000000,,,5,0,100,,100,,0,,5,0,60,309.52,4.76,190.48,9.52,0,0,G,,                    ,,,,,,MARG17034,30049014,SILICEA 30 30ML,,39.45,0,0,0,,            E MY N #     100.00M1        0ALN,,,,
T,007,SBL,0029572,,SPONGIA T 30 30 ml SBL,,,C,00000000,,,5,0,105,,105,,0,,5,0,60,325,4.76,200,10,0,0,G,,                    ,,,,,,MARG12872,30039014,SPONGIA T 30 30 ml SBL,,0,0,0,0,,            E MY N #     105.00M1        0ALN,,,,
T,007,SBL,A01099,,STANNUM MET 30 100ML SBL,,,20/4,00000000,,,5,0,200,,200,,0,,1,0,60,123.81,4.76,76.19,3.81,0,0,G,,                    ,,,,,,MARG1049134,30039014,STANNUM MET 30 100ML SBL,,200,0,0,0,,            E MY N #     200.00M1        0ALN,,,,
T,007,SBL,A00015,,STAPHYSAGRIA 200 30ML SBL,,,C,00000000,,,5,0,115,,120,,0,,5,0,60,355.95,4.76,219.05,10.95,0,0,G,,                    ,,,,,,MARG1043287,30039014,STAPHYSAGRIA 200 30ML SBL,,0,0,0,0,,            E MY N #     120.00M1        0ALN,,,,
T,007,SBL,004628,,STAPHYSGARIA 30 30ML SBL,,,C,00000000,,,5,0,100,,100,,0,,5,0,60,309.52,4.76,190.48,9.52,0,0,G,,                    ,,,,,,MARG1056761,30039014,STAPHYSGARIA 30 30ML SBL,,100,0,0,0,,            E MY N #     100.00M1        0ALN,,,,
T,007,SBL,0029611,,STICTA PUL 30 100 ml   SBL,,,72\11,00000000,,,5,0,200,,200,,0,,1,0,60,123.81,4.76,76.19,3.81,0,0,G,,                    ,,,,,,MARG12944,30049014,STICTA PUL 30 100 ml   SBL,,0,0,0,0,,            E MY N #     200.00M1        0ALN,,,,
T,007,SBL,0007323,,SULPHUR 30 30ml SBL,,,C,00000000,,,5,0,105,,105,,0,,5,0,60,325,4.76,200,10,0,0,G,,                    ,,,,,,MARG16544,30039014,SULPHUR 30 30ml SBL,,38.46,0,0,0,,            E MY N #     105.00M1        0ALN,,,,
T,007,SBL,0029692,,SYPHILINUM 30 100 ml SBL,,,38/9,00000000,,,5,0,170,,75,,0,,2,0,60,210.47,4.76,129.53,6.48,0,0,G,,                    ,,,,,,MARG13118,30039014,SYPHILINUM 30 100 ml SBL,,0,0,0,0,,            E MY N #      75.00M1        0ALN,,,,
T,007,SBL,A00735,,TABACUM 30 100 ML SBL,,,52/42,00000000,,,5,0,170,,0,,0,,2,0,60,210.47,4.76,129.53,6.48,0,0,G,,                    ,,,,,,MARG1048373,30039014,TABACUM 30 100 ML SBL,,0,0,0,0,,            E MY N #       0.00M1        0ALN,,,,
T,007,SBL,0021396,,THUJA OCC 30 30 ml SBL,,,C,00000000,,,5,0,105,,105,,0,,5,0,60,325,4.76,200,10,0,0,G,,                    ,,,,,,MARG2871,30049014,THUJA OCC 30 30 ml SBL,,0,0,0,0,,            E MY N #     105.00M1        0ALN,,,,
T,007,SBL,302970,,THUJA OCC Q 100ML,,,44/18,01092029,,,5,0,224,,1120,,0,,10,0,55,1279.98,4.76,960.02,48,0,0,G,,                    ,,,,,,MARG1053204,30039014,THUJA OCC Q 100ML,,0,0,0,0,,            E MY N #    1120.00M1        0ALN,,,,
T,007,SBL,002321,,THUJA OCC 1M 30ML SBL,,,43/N/35,00000000,,,5,0,150,,150,,0,,2,0,60,185.71,4.76,114.29,5.71,0,0,G,,                    ,,,,,,MARG1073313,30039014,THUJA OCC 1M 30ML SBL,,150,0,0,0,,            E MY N #     150.00M1        0ALN,,,,
T,007,SBL,002503,,THUJA.OCC 200 30ML SBL,,,C,00000000,,,5,0,120,,120,,0,,5,0,60,371.42,4.76,228.58,11.43,0,0,G,,                    ,,,,,,MARG1073693,30039014,THUJA.OCC 200 30ML SBL,,0,0,0,0,,            E MY N #     120.00M1        0ALN,,,,
T,007,SBL,303786,,TRIBULUS TER Q 100ML SBL,,,30/11,01072029,,,5,0,205,,205,,0,,2,0,55,234.28,4.76,175.72,8.79,0,0,G,,                    ,,,,,,MARG1054968,30039014,TRIBULUS TER Q 100ML SBL,,0,0,0,0,,            E MY N #     205.00M1        0ALN,,,,
T,007,SBL, A01100,,TRILLIUM  30 100ML SBL,,,44/5,00000000,,,5,0,200,,0,,0,,2,0,60,247.62,4.76,152.38,7.62,0,0,G,,                    ,,,,,,MARG1049136,30039014,TRILLIUM  30 100ML SBL,,0,0,0,0,,            E MY N #       0.00M1        0ALN,,,,
T,007,SBL,303804,,VIBURNUM OP Q 100ML SBL,,,44/22,01092029,,,5,0,295,,295,,0,,2,0,55,337.14,4.76,252.86,12.64,0,0,G,,                    ,,,,,,MARG1055004,30039014,VIBURNUM OP Q 100ML SBL,,0,0,0,0,,            E MY N #     295.00M1        0ALN,,,,
F,45174,62893.68,0,0,0,0,,0,2423.14,
